"","brand","location","page","year"
"571","-,,3,,,,,,,,5","66860",11,1990
"572","-,,3,,,,,,,12","67045",11,1990
"573","-,,3,,-,,,,,1","67054",11,1990
"574","-,,3,,C,,,,,4","67730",11,1990
"575","-,,3,,I,,-,,2","67950",11,1990
"576","-,,3,,O,,,,16","66050",11,1990
"577","-,,4,,,,,,,,1","67854",11,1990
"578","-,,4,,,,,,,,2","67438",11,1990
"579","-,,4,,,,,,,,5","67871",11,1990
"580","-,,4,,,,,,,11","67831",11,1990
"581","-,,4,,,,,,,12","66042",11,1990
"582","-,,4,,,,,,,13","67878",11,1990
"583","-,,4,,,,,,,14","67764",11,1990
"584","-,,4,,,,,,,15","67764",11,1990
"585","-,,4,,-,,,,,2","67568",11,1990
"586","-,,4,,4,,,,,2","67518",11,1990
"587","-,,4,,4,,,,12","67518",11,1990
"588","-,,4,,4,,,,14","67870",11,1990
"589","-,,4,,D,,,,,1","67217",11,1990
"590","-,,4,,J,,,,,2","66520",11,1990
"591","-,,4,,J,,,,11","66830",11,1990
"592","-,,4,,L,,,,,2","67335",11,1990
"593","-,,4,,R,,,,,1","67762",11,1990
"594","-,,4,,\,,,,,1","67731",11,1990
"595","-,,4,,\,,,,,3","67731",11,1990
"596","-,,5,,,,,,,,1","67029",11,1990
"597","-,,5,,,,,,,,2","67560",11,1990
"598","-,,5,,5,,,,,3","67058",11,1990
"599","-,,5,,7,,,,,1","67061",11,1990
"600","-,,6,,,,,,,,2","67127",11,1990
"601","-,,6,,,,,,,,3","67840",11,1990
"602","-,,6,,,,,,,,5","76837",11,1990
"603","-,,7,,,,,,,,1","67738",11,1990
"604","-,,7,,,,,,,,2","66850",11,1990
"605","-,,7,,,,,,,,3","67029",11,1990
"606","-,,7,,,,,,,,4","67449",11,1990
"607","-,,7,,,,,,,,5","67831",11,1990
"608","-,,7,,,,,,,,6","67513",11,1990
"609","-,,7,,,,,,,11","67831",11,1990
"610","-,,7,,,,,,,12","66834",11,1990
"611","-,,7,,,,,,,16","67869",11,1990
"612","-,,7,,-,,,,,1","67834",11,1990
"613","-,,7,,-,,,,,2","67853",11,1990
"614","-,,7,,-,,,,,5","67871",11,1990
"615","-,,7,,-,,,,11","67764",11,1990
"616","-,,7,,-,,,,13","67831",11,1990
"617","-,,7,,-,,,,16","67740",11,1990
"618","-,,7,,/,,,,,1","67070",11,1990
"619","-,,7,,/,,,,,2","67070",11,1990
"620","-,,7,,4,,,,,3","67861",11,1990
"621","-,,7,,5,,,,,3","67740",11,1990
"622","-,,7,,6,,,,,1","67749",11,1990
"623","-,,7,,6,,,,,2","67854",11,1990
"624","-,,7,,7,,,,,1","67844",11,1990
"625","-,,7,,7,,,,,2","67758",11,1990
"626","-,,7,,7,,,,,3","67844",11,1990
"627","-,,7,,7,,,,11","67762",11,1990
"628","-,,7,,7,,,,12","67762",12,1990
"629","-,,7,,7,,,,15","67057",12,1990
"630","-,,7,,B,,,,,1","66509",12,1990
"631","-,,7,,D,,,,,1","67143",12,1990
"632","-,,7,,E,,,,,1","67871",12,1990
"633","-,,7,,E,,,,,2","87571",12,1990
"634","-,,7,,F,,,,,2","67650",12,1990
"635","-,,7,,F,,,,,5","66725",12,1990
"636","-,,7,,H,,,,,1","67801",12,1990
"637","-,,7,,H,,7,21","67134",12,1990
"638","-,,7,,H,,7,22","66716",12,1990
"639","-,,7,,H,,7,24","66716",12,1990
"640","-,,7,,J,,,,,2","68922",12,1990
"641","-,,7,,J,,E,,1","67855",12,1990
"642","-,,7,,J,,R,,1","66209",12,1990
"643","-,,7,,K,,,,,1","67862",12,1990
"644","-,,7,,K,,,,,3","67658",12,1990
"645","-,,7,,K,,,,,6","67546",12,1990
"646","-,,7,,L,,,,,5","67031",12,1990
"647","-,,7,,L,,,,12","67857",12,1990
"648","-,,7,,L,,,,16","67857",12,1990
"649","-,,7,,M,,,,,2","67835",12,1990
"650","-,,7,,R,,,,,2","67467",12,1990
"651","-,,7,,R,,J,21","67357",12,1990
"652","-,,7,,U,,,,,1","67864",12,1990
"653","-,,7,,V,,7,21","67901",12,1990
"654","-,,7,,W,,,,,1","67039",12,1990
"655","-,,7,,W,,,,11","67831",12,1990
"656","-,,7,,W,,7,21","67877",12,1990
"657","-,,7,,W,,7,22","67335",12,1990
"658","-,,7,2,,,,,,1","66860",12,1990
"659","-,,7,2,,,,,11","67346",12,1990
"660","-,,7,2,,,,,12","66852",12,1990
"661","-,,7,2,,,,,15","67862",12,1990
"662","-,,7,25,,,,,5","67862",12,1990
"663","-,,7,2L,,,,,1","67954",12,1990
"664","-,,7,5,,,,,,1","67155",12,1990
"665","-,,7,5,,,,,,2","66845",12,1990
"666","-,,7,5,,,,,13","67557",12,1990
"667","-,,7,6,,,,,,2","67758",12,1990
"668","-,,8,,,,,,,,1","67473",12,1990
"669","-,,8,,,,,,,,4","67853",12,1990
"670","-,,8,,,,,,,11","67024",12,1990
"671","-,,8,,I,,,,,1","73942",12,1990
"672","-,,8,5,,,,,,1","67651",12,1990
"673","-,,9,,,,,,,,1","66868",12,1990
"674","-,,9,,,,,,,,5","67045",12,1990
"675","-,,9,,,,,,,11","67519",12,1990
"676","-,,9,,-,,,,,1","66533",12,1990
"677","-,,9,,6,,,,,1","67114",12,1990
"678","-,,9,,J,,,,,1","67063",12,1990
"679","-,,9,,U,,,,,1","67880",12,1990
"680","-,,A,,,,,,,,1","67734",12,1990
"681","-,,A,,,,,,,,2","67752",12,1990
"682","-,,A,,,,,,,,3","67801",12,1990
"683","-,,A,,,,,,,,4","66039",12,1990
"684","-,,A,,,,,,,,5","66418",12,1990
"685","-,,A,,,,,,,,6","66418",13,1990
"686","-,,A,,,,,,,11","66088",13,1990
"687","-,,A,,,,,,,12","67745",13,1990
"688","-,,A,,,,,,,14","67869",13,1990
"689","-,,A,,,,,,,15","67831",13,1990
"690","-,,A,,,,,,,16","67745",13,1990
"691","-,,A,,,,,,,21","67455",13,1990
"692","-,,A,,,,,,,23","67151",13,1990
"693","-,,A,,,,,,,31","67748",13,1990
"694","-,,A,,-,,,,,5","67526",13,1990
"695","-,,A,,-,,,,12","67737",13,1990
"696","-,,A,,-,,,,13","67869",13,1990
"697","-,,A,,-,,,,15","66507",13,1990
"698","-,,A,,C,,,,,2","69043",13,1990
"699","-,,A,,C,,,,11","67520",13,1990
"700","-,,A,,J,5,,,2","66942",13,1990
"701","-,,A,,L,,,,,2","67954",13,1990
"702","-,,A,,QC,,,,1","67735",13,1990
"703","-,,A,,V,,,,,1","67839",13,1990
"704","-,,A,1,,,,,,2","67049",13,1990
"705","-,,A,1,,,,,12","66777",13,1990
"706","-,,A,1-,,,,,1","67114",13,1990
"707","-,,A,5,,,,,,2","67752",13,1990
"708","-,,A,5,,,,,,3","67762",13,1990
"709","-,,A,7,,,,,,1","66067",13,1990
"710","-,,A,7,,,,,,2","67738",13,1990
"711","-,,A,7,,,,,12","67432",13,1990
"712","-,,A1,H,,,,,2","67954",13,1990
"713","-,,A1,UN,,,,1","67661",13,1990
"714","-,,A3,,,,,,,1","67861",13,1990
"715","-,,A3,,,,,,,2","67552",13,1990
"716","-,,A3,,,,,,,4","67880",13,1990
"717","-,,A3,,,,,,,5","67860",13,1990
"718","-,,A3,,,,,,,6","67861",13,1990
"719","-,,A3,,,,,,11","67546",13,1990
"720","-,,A3,,,,,,21","67029",13,1990
"721","-,,A3,,,,,,23","67029",13,1990
"722","-,,A3,,,,,,24","67490",13,1990
"723","-,,A3,,,,,,25","67029",13,1990
"724","-,,A3,,,,,,34","67764",13,1990
"725","-,,A3,-,,,,,1","67022",13,1990
"726","-,,A3,-,,,,,2","67525",13,1990
"727","-,,A3,-,,,,11","66717",13,1990
"728","-,,A3,-,,,,15","66717",13,1990
"729","-,,A3,-,,,,21","67839",13,1990
"730","-,,A3,-,,,,31","67155",13,1990
"731","-,,A3,-,,,,35","67736",13,1990
"732","-,,A3,D,,,,,1","67846",13,1990
"733","-,,A3,J,5,,16","67574",13,1990
"734","-,,A3,W,,,,,1","67150",13,1990
"735","-,,A35,,,,,,2","67854",13,1990
"736","-,,A35,,,,,11","66539",13,1990
"737","-,,A35,,,,,12","67420",13,1990
"738","-,,A35,,,,,13","67854",13,1990
"739","-,,A35,,,,,15","67601",13,1990
"740","-,,A35,,,,,16","67665",13,1990
"741","-,,AR,,,,,,,1","67576",13,1990
"742","-,,AR,,,,,,,5","67576",14,1990
"743","-,,AR,,,,,,11","67068",14,1990
"744","-,,AR,,,,,,14","67601",14,1990
"745","-,,AR,,,,,,22","66510",14,1990
"746","-,,AR1,,,,,,1","67855",14,1990
"747","-,,AR1,,,,,11","67839",14,1990
"748","-,,AR5,,,,,,1","67661",14,1990
"749","-,,AR5,,,,,,2","67861",14,1990
"750","-,,AR5,,,,,12","66783",14,1990
"751","-,,AR5T,,,,,2","67835",14,1990
"752","-,,AR7,,,,,,1","67661",14,1990
"753","-,,AR7,,,,,,4","67554",14,1990
"754","-,,AR7,,,,,,5","67661",14,1990
"755","-,,AR7,,,,,12","66956",14,1990
"756","-,,AR7-,,,,,2","67054",14,1990
"757","-,,B,,,,,,,,1","67867",14,1990
"758","-,,B,,,,,,,,3","67552",14,1990
"759","-,,B,,,,,,,,4","67837",14,1990
"760","-,,B,,,,,,,,5","67467",14,1990
"761","-,,B,,,,,,,11","67360",14,1990
"762","-,,B,,,,,,,12","67801",14,1990
"763","-,,B,,,,,,,15","67863",14,1990
"764","-,,B,,,,,,,24","67758",14,1990
"765","-,,B,,,,,,,26","66940",14,1990
"766","-,,B,,-,,,,,1","66846",14,1990
"767","-,,B,,-,,,,,2","67846",14,1990
"768","-,,B,,-,,,,,3","67764",14,1990
"769","-,,B,,-,,,,,5","67432",14,1990
"770","-,,B,,-,,,,,6","67669",14,1990
"771","-,,B,,-,,,,11","67651",14,1990
"772","-,,B,,-,,,,12","66949",14,1990
"773","-,,B,,-,,,,21","67154",14,1990
"774","-,,B,,-,,,,22","67029",14,1990
"775","-,,B,,-,,,,24","67554",14,1990
"776","-,,B,,Q,,,,,1","67878",14,1990
"777","-,,B,,QC,,,,1","66521",14,1990
"778","-,,B,,QC,,,,2","67156",14,1990
"779","-,,B,2,,,,,,1","66548",14,1990
"780","-,,B,2,,,,,,2","67481",14,1990
"781","-,,B,2,,,,,12","67547",14,1990
"782","-,,B,2-,,,,,1","67736",14,1990
"783","-,,B,2-,,,,,2","66521",14,1990
"784","-,,B,2-,,,,11","67839",14,1990
"785","-,,B,2-,,,,12","76554",14,1990
"786","-,,B,2-,,,,14","66944",14,1990
"787","-,,B,2QC,,,,1","66740",14,1990
"788","-,,B,5,,,,,,1","67834",14,1990
"789","-,,B,5,,,,,13","66067",14,1990
"790","-,,B,5,,,,,15","67104",14,1990
"791","-,,B,5-,,,,,2","66736",14,1990
"792","-,,B,7,,,,,,4","67068",14,1990
"793","-,,BB,,,,,,,1","67473",14,1990
"794","-,,BB,,,,,,,5","66516",14,1990
"795","-,,BB,,,,,,,6","67661",14,1990
"796","-,,BB1,,,,,,1","67410",15,1990
"797","-,,BB1,,,,,,5","67410",15,1990
"798","-,,BB2,,,,,,1","67639",15,1990
"799","-,,BB2,,,,,,2","67645",15,1990
"800","-,,BB2A3,,,,1","67473",15,1990
"801","-,,BB3,,,,,,2","67455",15,1990
"802","-,,BB3,,,,,,3","67831",15,1990
"803","-,,BB3,,,,,15","67642",15,1990
"804","-,,BB5,,,,,,2","67473",15,1990
"805","-,,BB6,,,,,,1","67446",15,1990
"806","-,,BE,,,,,,,4","67846",15,1990
"807","-,,BE,,,,,,11","67104",15,1990
"808","-,,BO,,,,,,,6","67057",15,1990
"809","-,,BX,,,,,,,2","67484",15,1990
"810","-,,BX,,,,,,12","67353",15,1990
"811","-,,BX,-,,,,,2","67154",15,1990
"812","-,,BX,I,,,,,5","66777",15,1990
"813","-,,BX1,,,,,,1","67576",15,1990
"814","-,,BX1,,,,,,2","66846",15,1990
"815","-,,BX1,,,,,12","67860",15,1990
"816","-,,BX1,,,,,13","67460",15,1990
"817","-,,BX1,,,,,16","67622",15,1990
"818","-,,BX2,,,,,,2","67401",15,1990
"819","-,,BX2,,,,,11","67762",15,1990
"820","-,,BX2,,,,,12","67574",15,1990
"821","-,,BX2,,,,,14","66834",15,1990
"822","-,,BX2,,,,,16","67801",15,1990
"823","-,,BX2O,,,,,1","67516",15,1990
"824","-,,BX2O,,,,,2","67521",15,1990
"825","-,,C,,,,,,,,1","66015",15,1990
"826","-,,C,,,,,,,,2","67124",15,1990
"827","-,,C,,,,,,,,3","67801",15,1990
"828","-,,C,,,,,,,,4","67119",15,1990
"829","-,,C,,,,,,,,5","67029",15,1990
"830","-,,C,,,,,,,,6","66720",15,1990
"831","-,,C,,,,,,,11","67352",15,1990
"832","-,,C,,,,,,,14","67481",15,1990
"833","-,,C,,,,,,,15","67152",15,1990
"834","-,,C,,,,,,,21","66942",15,1990
"835","-,,C,,,,,,,31","67432",15,1990
"836","-,,C,,,,,,,32","67138",15,1990
"837","-,,C,,,,,,,33","67009",15,1990
"838","-,,C,,,,,,,34","67127",15,1990
"839","-,,C,,,,,,,35","67579",15,1990
"840","-,,C,,,,,,,36","67730",15,1990
"841","-,,C,,-,,,,,1","66901",15,1990
"842","-,,C,,-,,,,,2","66937",15,1990
"843","-,,C,,-,,,,,3","67838",15,1990
"844","-,,C,,-,,,,,4","67156",15,1990
"845","-,,C,,-,,,,,5","67867",15,1990
"846","-,,C,,-,,,,,6","67731",15,1990
"847","-,,C,,-,,,,11","67512",15,1990
"848","-,,C,,-,,,,12","67743",15,1990
"849","-,,C,,-,,,,16","67035",15,1990
"850","-,,C,,-,,,,21","67584",15,1990
"851","-,,C,,-,,,,31","67846",15,1990
"852","-,,C,,-,,,,41","74331",15,1990
"853","-,,C,,-,,,,51","66088",16,1990
"854","-,,C,,-,,,,52","67065",16,1990
"855","-,,C,,-,,,,55","67701",16,1990
"856","-,,C,,-,,,,61","67072",16,1990
"857","-,,C,,-,,,,62","67730",16,1990
"858","-,,C,,-,,,,71","67557",16,1990
"859","-,,C,,-,,,,72","67138",16,1990
"860","-,,C,,-,,,,73","67738",16,1990
"861","-,,C,,/,,,,,1","67831",16,1990
"862","-,,C,,C,,,,,2","67730",16,1990
"863","-,,C,,C,,,,12","73658",16,1990
"864","-,,C,,C,,,,24","67846",16,1990
"865","-,,C,,F,,,,,1","67749",16,1990
"866","-,,C,,I,,,,,1","66846",16,1990
"867","-,,C,,L,5,,,2","67758",16,1990
"868","-,,C,,M1,,,,1","67669",16,1990
"869","-,,C,,QC,,,,1","67834",16,1990
"870","-,,C,,R,,,,,1","66429",16,1990
"871","-,,C,,T1,,,,1","67548",16,1990
"872","-,,C,,X,,,,,2","67950",16,1990
"873","-,,C,,Y,7,,,1","67753",16,1990
"874","-,,C,,Y,7,,,2","67352",16,1990
"875","-,,C,2,,,,,,1","67656",16,1990
"876","-,,C,2,,,,,,3","67333",16,1990
"877","-,,C,2,,,,,,5","67878",16,1990
"878","-,,C,2,,,,,,6","67410",16,1990
"879","-,,C,2,,,,,11","67653",16,1990
"880","-,,C,2,,,,,12","67653",16,1990
"881","-,,C,2,,,,,21","67214",16,1990
"882","-,,C,2,,,,,22","67159",16,1990
"883","-,,C,2,,,,,23","66436",16,1990
"884","-,,C,2,,,,,24","66440",16,1990
"885","-,,C,2,,,,,25","67155",16,1990
"886","-,,C,2,,,,,26","67839",16,1990
"887","-,,C,2-,,,,,1","66436",16,1990
"888","-,,C,2-,,,,11","74331",16,1990
"889","-,,C,2-,,,,21","67009",16,1990
"890","-,,C,2-,,,,22","67880",16,1990
"891","-,,C,2C,,,,,1","66512",16,1990
"892","-,,C,2C,,,,12","67516",16,1990
"893","-,,C,2D,,,,,1","67054",16,1990
"894","-,,C,2T,7,,,1","67748",16,1990
"895","-,,C,2T,7,,,2","67901",16,1990
"896","-,,CP1,,,,,,2","67028",16,1990
"897","-,,D,,,,,,,,1","67003",16,1990
"898","-,,D,,,,,,,,2","67045",16,1990
"899","-,,D,,,,,,,,3","66830",16,1990
"900","-,,D,,,,,,,,4","67005",16,1990
"901","-,,D,,,,,,,,5","34471",16,1990
"902","-,,D,,,,,,,,6","67036",16,1990
"903","-,,D,,,,,,,11","67445",16,1990
"904","-,,D,,,,,,,12","67864",16,1990
"905","-,,D,,,,,,,13","66533",16,1990
"906","-,,D,,,,,,,21","67017",16,1990
"907","-,,D,,,,,,,22","74343",16,1990
"908","-,,D,,,,,,,23","67401",16,1990
"909","-,,D,,,,,,,24","67844",16,1990
"910","-,,D,,,,,,,26","67880",17,1990
"911","-,,D,,-,,,,,1","66427",17,1990
"912","-,,D,,-,,,,,2","69030",17,1990
"913","-,,D,,-,,,,,3","67861",17,1990
"914","-,,D,,-,,,,,5","67642",17,1990
"915","-,,D,,-,,,,11","67853",17,1990
"916","-,,D,,-,,,,12","67124",17,1990
"917","-,,D,,-,,,,22","67669",17,1990
"918","-,,D,,-,,,,31","67142",17,1990
"919","-,,D,,-,,,,32","67576",17,1990
"920","-,,D,,-,,,,41","67672",17,1990
"921","-,,D,,-,,,,42","67155",17,1990
"922","-,,D,,B,,,,,1","67854",17,1990
"923","-,,D,,C,,,,,1","66067",17,1990
"924","-,,D,,C,,,,,2","67749",17,1990
"925","-,,D,,D,,,,,1","67024",17,1990
"926","-,,D,,HR,,,,1","80808",17,1990
"927","-,,D,,J,,,,,2","66861",17,1990
"928","-,,D,,K,,,,,1","67437",17,1990
"929","-,,D,,L,,,,,1","67730",17,1990
"930","-,,D,,L,,,,,2","66429",17,1990
"931","-,,D,,M,,,,,1","67018",17,1990
"932","-,,D,,QC,,,,2","66749",17,1990
"933","-,,D,,QC1,,,6","67029",17,1990
"934","-,,D,,S,,,,,1","67876",17,1990
"935","-,,D,,S,,,,,2","67801",17,1990
"936","-,,D,,U,,,,,2","67054",17,1990
"937","-,,D,2,,,,,,1","67831",17,1990
"938","-,,D,2,,,,,,5","69361",17,1990
"939","-,,D,2H,,,,,2","67645",17,1990
"940","-,,D,2U,,,,,1","67838",17,1990
"941","-,,D,2I,,,,,2","67741",17,1990
"942","-,,D,5,,,,,,1","66064",17,1990
"943","-,,D,5,,,,,16","67835",17,1990
"944","-,,D,5-,,,,,1","67526",17,1990
"945","-,,D,7,,,,,,1","66033",17,1990
"946","-,,D,7,,,,,,2","67839",17,1990
"947","-,,D,7,,,,,11","67029",17,1990
"948","-,,D,7,,,,,12","67437",17,1990
"949","-,,DI,,,,,,,1","67628",17,1990
"950","-,,DI,,,,,,,2","67835",17,1990
"951","-,,DI,,,,,,,3","67857",17,1990
"952","-,,DI,,,,,,11","67842",17,1990
"953","-,,DI,,,,,,12","67842",17,1990
"954","-,,DI,,,,,,21","67127",17,1990
"955","-,,DI,,,,,,22","67439",17,1990
"956","-,,DI,,,,,,23","67057",17,1990
"957","-,,DI,,,,,,24","67859",17,1990
"958","-,,DI,,,,,,25","73848",17,1990
"959","-,,DI,-,,,,,1","67572",17,1990
"960","-,,DI,-,,,,,2","67870",17,1990
"961","-,,DI,-,,,,,5","67664",17,1990
"962","-,,DI,-,,,,11","67864",17,1990
"963","-,,DI,-,,,,22","67801",17,1990
"964","-,,DI,-,,,,31","67025",17,1990
"965","-,,DI,-,,,,32","67953",17,1990
"966","-,,DI,-,,,,36","67953",17,1990
"967","-,,DI,B,,,,,2","66547",18,1990
"968","-,,E,,,,,,,,1","67017",18,1990
"969","-,,E,,,,,,,,2","67748",18,1990
"970","-,,E,,,,,,,,3","67864",18,1990
"971","-,,E,,,,,,,,5","67871",18,1990
"972","-,,E,,,,,,,11","70126",18,1990
"973","-,,E,,,,,,,12","66739",18,1990
"974","-,,E,,,,,,,13","67352",18,1990
"975","-,,E,,,,,,,22","67021",18,1990
"976","-,,E,,,,,,,31","66758",18,1990
"977","-,,E,,,,,,,32","67735",18,1990
"978","-,,E,,-,,,,,1","67045",18,1990
"979","-,,E,,-,,,,,2","67045",18,1990
"980","-,,E,,-,,,,,3","67865",18,1990
"981","-,,E,,-,,,,,5","67846",18,1990
"982","-,,E,,-,,,,11","66502",18,1990
"983","-,,E,,-,,,,12","67042",18,1990
"984","-,,E,,-,,,,22","67045",18,1990
"985","-,,E,,-,,,,23","67861",18,1990
"986","-,,E,,C,,,,,2","67068",18,1990
"987","-,,E,,M,,,,,2","67574",18,1990
"988","-,,E,,QC,,,,2","66736",18,1990
"989","-,,E,,T,7,,,1","67831",18,1990
"990","-,,E,2,,,,,,1","66852",18,1990
"991","-,,E,2,,,,,22","80701",18,1990
"992","-,,E,2-,,,,,1","66783",18,1990
"993","-,,E,2B,,,,,1","66762",18,1990
"994","-,,E,2H,,,,,2","66521",18,1990
"995","-,,E,2L,,,,,2","67065",18,1990
"996","-,,E,2R,,,,,1","67360",18,1990
"997","-,,E,5,,,,,,1","67637",18,1990
"998","-,,E,5,,,,,,2","67622",18,1990
"999","-,,E,5,,,,,,4","67579",18,1990
"1000","-,,E,5,,,,,21","67863",18,1990
"1001","-,,E,5,,,,,22","67579",18,1990
"1002","-,,E,5I,,,,,1","67864",18,1990
"1003","-,,E,7,,,,,,1","66748",18,1990
"1004","-,,E,7,,,,,,2","66408",18,1990
"1005","-,,E,7,,,,,,3","67557",18,1990
"1006","-,,E,7,,,,,,4","67749",18,1990
"1007","-,,E,7,,,,,,5","67557",18,1990
"1008","-,,E,7,,,,,,6","67871",18,1990
"1009","-,,E,7/,,,,,2","67523",18,1990
"1010","-,,F,,+,,,,,1","67584",18,1990
"1011","-,,F,,,,,,,,1","67432",18,1990
"1012","-,,F,,,,,,,,2","67758",18,1990
"1013","-,,F,,,,,,,,3","67842",18,1990
"1014","-,,F,,,,,,,,4","67853",18,1990
"1015","-,,F,,,,,,,,5","67859",18,1990
"1016","-,,F,,,,,,,,6","67142",18,1990
"1017","-,,F,,,,,,,11","67837",18,1990
"1018","-,,F,,,,,,,12","67109",18,1990
"1019","-,,F,,,,,,,13","67035",18,1990
"1020","-,,F,,,,,,,14","66938",18,1990
"1021","-,,F,,,,,,,15","67521",18,1990
"1022","-,,F,,,,,,,16","66618",18,1990
"1023","-,,F,,-,,,,,1","67669",18,1990
"1024","-,,F,,-,,,,,2","67550",19,1990
"1025","-,,F,,QC,,,,1","67354",19,1990
"1026","-,,F,1,,,,,,1","67068",19,1990
"1027","-,,F,1,,,,,11","67744",19,1990
"1028","-,,F,1,,,,,12","67758",19,1990
"1029","-,,F,2+,,,,,1","67059",19,1990
"1030","-,,F,2,,,,,,1","67337",19,1990
"1031","-,,F,2-,,,,,1","66010",19,1990
"1032","-,,F,2R,,,,,1","66502",19,1990
"1033","-,,F,3,,,,,,1","67951",19,1990
"1034","-,,F,3,,,,,,2","67749",19,1990
"1035","-,,F,5,,,,,,1","67855",19,1990
"1036","-,,F,6,,,,,,2","66845",19,1990
"1037","-,,F,7,,,,,,1","67423",19,1990
"1038","-,,F,7,,,,,,2","66953",19,1990
"1039","-,,G,,,,,,,,1","66533",19,1990
"1040","-,,G,,,,,,,,2","67042",19,1990
"1041","-,,G,,,,,,,,4","67665",19,1990
"1042","-,,G,,,,,,,,5","66524",19,1990
"1043","-,,G,,,,,,,12","66967",19,1990
"1044","-,,G,,,,,,,21","67074",19,1990
"1045","-,,G,,,,,,,22","66845",19,1990
"1046","-,,G,,,,,,,26","66856",19,1990
"1047","-,,G,,-,,,,,1","67737",19,1990
"1048","-,,G,,-,,,,,2","66736",19,1990
"1049","-,,G,,-,,,,11","66936",19,1990
"1050","-,,G,,-,,,,21","67844",19,1990
"1051","-,,G,,-,,,,22","67114",19,1990
"1052","-,,G,,-,,,,24","66401",19,1990
"1053","-,,G,,-,,,,26","66401",19,1990
"1054","-,,G,,H,,,,,2","67201",19,1990
"1055","-,,G,,S,,,,,1","67835",19,1990
"1056","-,,G,,S,,,,12","67730",19,1990
"1057","-,,G,,\,,,,,2","67156",19,1990
"1058","-,,G,2,,,,,,2","67901",19,1990
"1059","-,,G,2,,,,,11","67022",19,1990
"1060","-,,G,2,,,,,15","67022",19,1990
"1061","-,,G,7,,,,,,1","66838",19,1990
"1062","-,,G,8,,,,,,2","66403",19,1990
"1063","-,,G1,,,,,,,6","67756",19,1990
"1064","-,,H,,,,,,,,1","67584",19,1990
"1065","-,,H,,,,,,,,2","67025",19,1990
"1066","-,,H,,,,,,,,3","67871",19,1990
"1067","-,,H,,,,,,,,5","67831",19,1990
"1068","-,,H,,,,,,,,6","66871",19,1990
"1069","-,,H,,,,,,,11","67124",19,1990
"1070","-,,H,,,,,,,12","66423",19,1990
"1071","-,,H,,,,,,,14","71301",19,1990
"1072","-,,H,,,,,,,15","67860",19,1990
"1073","-,,H,,,,,,,21","67457",19,1990
"1074","-,,H,,,,,,,22","67870",19,1990
"1075","-,,H,,,,,,,23","66039",19,1990
"1076","-,,H,,,,,,,24","67951",19,1990
"1077","-,,H,,,,,,,25","67840",19,1990
"1078","-,,H,,,,,,,26","66939",19,1990
"1079","-,,H,,-,,,,,1","66777",19,1990
"1080","-,,H,,-,,,,,2","67876",19,1990
"1081","-,,H,,-,,,,,3","67865",20,1990
"1082","-,,H,,-,,,,,4","67061",20,1990
"1083","-,,H,,-,,,,,5","67871",20,1990
"1084","-,,H,,-,,,,,6","67870",20,1990
"1085","-,,H,,-,,,,11","67548",20,1990
"1086","-,,H,,-,,,,12","67005",20,1990
"1087","-,,H,,-,,,,22","67008",20,1990
"1088","-,,H,,-,,,,31","67846",20,1990
"1089","-,,H,,-,,,,32","67758",20,1990
"1090","-,,H,,-,,,,33","67029",20,1990
"1091","-,,H,,-,,,,34","67864",20,1990
"1092","-,,H,,-,,,,35","67103",20,1990
"1093","-,,H,,-,,,,36","67836",20,1990
"1094","-,,H,,-,,,,41","67473",20,1990
"1095","-,,H,,-,,,,42","67566",20,1990
"1096","-,,H,,-,,-,,1","77414",20,1990
"1097","-,,H,,-,,QC,1","67010",20,1990
"1098","-,,H,,/,,,,,1","67483",20,1990
"1099","-,,H,,A3,,,,2","66409",20,1990
"1100","-,,H,,AR7,,,2","67029",20,1990
"1101","-,,H,,B,,,,,1","67879",20,1990
"1102","-,,H,,D,,,,,1","67748",20,1990
"1103","-,,H,,D,,,,,2","67346",20,1990
"1104","-,,H,,E,,,,,1","67550",20,1990
"1105","-,,H,,F,,,,,1","66930",20,1990
"1106","-,,H,,F,,,,,2","67361",20,1990
"1107","-,,H,,H,,,,,1","67525",20,1990
"1108","-,,H,,H,,,,,2","67862",20,1990
"1109","-,,H,,H,,-,,1","66066",20,1990
"1110","-,,H,,H,,-,,2","67330",20,1990
"1111","-,,H,,H,,-,,6","67665",20,1990
"1112","-,,H,,I,,,,,1","67834",20,1990
"1113","-,,H,,I,,,,,2","67850",20,1990
"1114","-,,H,,J,4,,,1","66866",20,1990
"1115","-,,H,,K,,,,,2","67563",20,1990
"1116","-,,H,,K,,,,11","67854",20,1990
"1117","-,,H,,K,,,,12","67758",20,1990
"1118","-,,H,,K,,,,16","67860",20,1990
"1119","-,,H,,L,,,,,1","67880",20,1990
"1120","-,,H,,L,,,,12","66514",20,1990
"1121","-,,H,,L,,,,21","67118",20,1990
"1122","-,,H,,L,,,,22","67566",20,1990
"1123","-,,H,,L,,,,24","67859",20,1990
"1124","-,,H,,L,,,,25","67901",20,1990
"1125","-,,H,,L,,-,,2","67756",20,1990
"1126","-,,H,,M,,,,,2","67576",20,1990
"1127","-,,H,,O,,,,,1","67737",20,1990
"1128","-,,H,,O,,,,,2","67523",20,1990
"1129","-,,H,,P,,,,,1","67451",20,1990
"1130","-,,H,,P,,,,,2","66086",20,1990
"1131","-,,H,,QC,,,,2","67005",20,1990
"1132","-,,H,,QC,,,12","66502",20,1990
"1133","-,,H,,QC,,,21","66769",20,1990
